StartupID,StartupName,Founders,FoundedYear,City,Sector,FundingStage,FundingAmount,Status
3863,Startup_3863,Founder_97,2003,Bangalore,E-Commerce,Seed,95626,Active
3864,Startup_3864,Founder_139,2007,Delhi,E-Commerce,Seed,103134,Acquired
3865,Startup_3865,Founder_353,2005,Mumbai,Healthcare,Series A,1584088,IPO
3866,Startup_3866,Founder_290,2019,Bangalore,Technology,Series C,36716547,Acquired
3867,Startup_3867,Founder_358,2013,Bangalore,FinTech,Series C,26378966,Active
3868,Startup_3868,Founder_91,2017,Bangalore,FinTech,Series C,23679916,Active
3869,Startup_3869,Founder_418,2015,Mumbai,Education,Seed,142555,Active
3870,Startup_3870,Founder_326,2003,Hyderabad,FinTech,Series C,21880492,Active
3871,Startup_3871,Founder_233,2003,Mumbai,FinTech,Series B,8517709,Active
3872,Startup_3872,Founder_1,2002,Bangalore,Technology,Series A,621789,Active
3873,Startup_3873,Founder_368,2019,Bangalore,Technology,Series A,932593,Active
3874,Startup_3874,Founder_237,2023,Hyderabad,Education,Seed,148505,Acquired
3875,Startup_3875,Founder_167,2022,Chennai,Education,Seed,116446,Acquired
3876,Startup_3876,Founder_253,2012,Bangalore,Healthcare,Seed,120753,IPO
3877,Startup_3877,Founder_323,2023,Mumbai,FinTech,Series A,213157,Closed
3878,Startup_3878,Founder_461,2017,Delhi,Technology,Series B,4075025,IPO
3879,Startup_3879,Founder_39,2019,Bangalore,FinTech,Series C,37497961,Active
3880,Startup_3880,Founder_236,2016,Hyderabad,Technology,Series B,6977974,Active
3881,Startup_3881,Founder_297,2017,Hyderabad,E-Commerce,Series B,4935538,Closed
3882,Startup_3882,Founder_255,2005,Chennai,Healthcare,Seed,197745,Closed
3883,Startup_3883,Founder_78,2022,Mumbai,E-Commerce,Series B,7837893,Active
3884,Startup_3884,Founder_274,2012,Chennai,Technology,Series B,6821320,Active
3885,Startup_3885,Founder_71,2010,Delhi,Technology,Series B,7173612,Acquired
3886,Startup_3886,Founder_304,2018,Bangalore,E-Commerce,Series B,3874985,Closed
3887,Startup_3887,Founder_140,2021,Delhi,Healthcare,Seed,126480,Closed
3888,Startup_3888,Founder_153,2004,Delhi,Healthcare,Seed,126667,Active
3889,Startup_3889,Founder_322,2015,Bangalore,Education,Series C,38390496,Closed
3890,Startup_3890,Founder_156,2002,Chennai,FinTech,Series C,42509628,Active
3891,Startup_3891,Founder_288,2000,Delhi,Healthcare,Series C,30601986,Closed
3892,Startup_3892,Founder_349,2015,Mumbai,FinTech,Series B,7751094,Closed
3893,Startup_3893,Founder_436,2018,Mumbai,E-Commerce,Series B,2631393,Acquired
3894,Startup_3894,Founder_100,2019,Delhi,E-Commerce,Seed,117728,Active
3895,Startup_3895,Founder_125,2009,Delhi,FinTech,Series B,3730216,Active
3896,Startup_3896,Founder_376,2018,Delhi,FinTech,Seed,109829,Active
3897,Startup_3897,Founder_398,2018,Delhi,Technology,Series B,4432828,Active
3898,Startup_3898,Founder_6,2019,Bangalore,Healthcare,Series C,10665234,Active
3899,Startup_3899,Founder_495,2005,Bangalore,Technology,Series A,1035655,Active
3900,Startup_3900,Founder_493,2014,Bangalore,E-Commerce,Series C,29453382,Acquired
3901,Startup_3901,Founder_309,2001,Bangalore,FinTech,Series A,767404,Acquired
3902,Startup_3902,Founder_427,2008,Mumbai,FinTech,Seed,68049,Active
3903,Startup_3903,Founder_285,2017,Delhi,FinTech,Series A,1596127,Active
3904,Startup_3904,Founder_169,2015,Mumbai,Healthcare,Series A,1497831,Closed
3905,Startup_3905,Founder_378,2015,Mumbai,Education,Seed,155052,Active
3906,Startup_3906,Founder_213,2007,Bangalore,Technology,Series C,34867726,Active
3907,Startup_3907,Founder_25,2000,Bangalore,Technology,Series B,8041507,Active
3908,Startup_3908,Founder_390,2021,Mumbai,Technology,Series B,7411065,Active
3909,Startup_3909,Founder_9,2011,Mumbai,E-Commerce,Seed,156265,Active
3910,Startup_3910,Founder_393,2018,Bangalore,FinTech,Series B,5623821,Active
3911,Startup_3911,Founder_292,2001,Delhi,Education,Series C,11309003,Closed
3912,Startup_3912,Founder_61,2016,Delhi,Technology,Series C,12343406,Active
3913,Startup_3913,Founder_58,2020,Chennai,Technology,Series C,34988739,Closed
3914,Startup_3914,Founder_63,2001,Bangalore,E-Commerce,Series B,4541883,Active
3915,Startup_3915,Founder_68,2019,Hyderabad,Technology,Series C,42477198,Active
3916,Startup_3916,Founder_341,2010,Mumbai,FinTech,Series C,35113831,Active
3917,Startup_3917,Founder_155,2001,Mumbai,Technology,Series A,445008,Active
3918,Startup_3918,Founder_467,2011,Hyderabad,Healthcare,Series C,42057018,Active
3919,Startup_3919,Founder_162,2013,Chennai,Technology,Series A,1993292,Active
3920,Startup_3920,Founder_64,2019,Bangalore,E-Commerce,Series A,651841,Closed
3921,Startup_3921,Founder_332,2021,Mumbai,FinTech,Seed,77795,Acquired
3922,Startup_3922,Founder_158,2015,Mumbai,E-Commerce,Series B,7743967,Active
3923,Startup_3923,Founder_191,2019,Bangalore,Healthcare,Series C,31894776,Active
3924,Startup_3924,Founder_50,2007,Delhi,Technology,Series B,2051226,Acquired
3925,Startup_3925,Founder_426,2002,Bangalore,E-Commerce,Series B,8112394,Active
3926,Startup_3926,Founder_112,2003,Bangalore,Healthcare,Seed,10871,Closed
3927,Startup_3927,Founder_128,2012,Bangalore,Healthcare,Series A,391689,Active
3928,Startup_3928,Founder_476,2022,Chennai,FinTech,Series A,1833263,Closed
3929,Startup_3929,Founder_74,2020,Delhi,FinTech,Series A,1092545,IPO
3930,Startup_3930,Founder_139,2017,Hyderabad,FinTech,Series A,1494960,Active
3931,Startup_3931,Founder_285,2010,Chennai,Healthcare,Series B,6648495,Active
3932,Startup_3932,Founder_88,2005,Delhi,Healthcare,Series B,3428673,Closed
3933,Startup_3933,Founder_431,2011,Bangalore,Education,Series B,2850631,Active
3934,Startup_3934,Founder_60,2016,Mumbai,FinTech,Series B,7158555,Active
3935,Startup_3935,Founder_230,2002,Bangalore,E-Commerce,Seed,148698,Closed
3936,Startup_3936,Founder_25,2011,Mumbai,Healthcare,Seed,77718,Active
3937,Startup_3937,Founder_233,2009,Mumbai,FinTech,Series A,1803662,Active
3938,Startup_3938,Founder_327,2006,Mumbai,Education,Series A,824035,Active
3939,Startup_3939,Founder_448,2016,Chennai,Education,Series B,2940656,Active
3940,Startup_3940,Founder_61,2011,Delhi,E-Commerce,Series C,23384111,Active
3941,Startup_3941,Founder_149,2019,Bangalore,Technology,Series B,3940855,Acquired
3942,Startup_3942,Founder_262,2017,Bangalore,Technology,Series A,461749,Acquired
3943,Startup_3943,Founder_112,2013,Bangalore,Technology,Series A,702573,Closed
3944,Startup_3944,Founder_267,2019,Bangalore,E-Commerce,Seed,144474,Acquired
3945,Startup_3945,Founder_260,2017,Bangalore,FinTech,Seed,102438,Active
3946,Startup_3946,Founder_246,2017,Delhi,Technology,Seed,84774,Acquired
3947,Startup_3947,Founder_223,2005,Mumbai,Healthcare,Seed,92171,Active
3948,Startup_3948,Founder_63,2014,Hyderabad,E-Commerce,Series C,31925454,Closed
3949,Startup_3949,Founder_109,2010,Chennai,Technology,Series C,44350200,Active
3950,Startup_3950,Founder_52,2016,Delhi,Technology,Series B,5563948,Closed
3951,Startup_3951,Founder_245,2006,Mumbai,E-Commerce,Series C,43323847,Active
3952,Startup_3952,Founder_377,2015,Delhi,Education,Series C,20910913,Closed
3953,Startup_3953,Founder_415,2012,Hyderabad,Technology,Series B,3883107,Active
3954,Startup_3954,Founder_417,2012,Bangalore,Healthcare,Series B,9454610,Active
3955,Startup_3955,Founder_323,2013,Mumbai,E-Commerce,Seed,169800,Closed
3956,Startup_3956,Founder_295,2018,Bangalore,Healthcare,Seed,39403,Active
3957,Startup_3957,Founder_273,2019,Delhi,E-Commerce,Series C,25292434,Acquired
3958,Startup_3958,Founder_9,2017,Bangalore,Healthcare,Series B,3373431,Active
3959,Startup_3959,Founder_361,2002,Delhi,Healthcare,Series C,45035338,Active
3960,Startup_3960,Founder_464,2009,Bangalore,Healthcare,Series B,5270403,Active
3961,Startup_3961,Founder_377,2016,Chennai,FinTech,Series B,7194672,IPO
3962,Startup_3962,Founder_481,2021,Hyderabad,Education,Series C,49113658,Active
3963,Startup_3963,Founder_225,2005,Delhi,E-Commerce,Series C,32051530,Closed
3964,Startup_3964,Founder_364,2018,Mumbai,Education,Series A,1286980,Closed
3965,Startup_3965,Founder_57,2018,Bangalore,Technology,Series A,349856,Active
3966,Startup_3966,Founder_382,2018,Delhi,Education,Seed,46086,Active
3967,Startup_3967,Founder_271,2017,Bangalore,Healthcare,Series C,15499523,Active
3968,Startup_3968,Founder_8,2010,Chennai,FinTech,Series B,9683160,Active
3969,Startup_3969,Founder_474,2010,Bangalore,E-Commerce,Series A,1092241,Acquired
3970,Startup_3970,Founder_390,2005,Delhi,E-Commerce,Seed,31757,Active
3971,Startup_3971,Founder_372,2006,Hyderabad,Technology,Series A,1307638,Acquired
3972,Startup_3972,Founder_175,2013,Delhi,Technology,Seed,161551,Active
3973,Startup_3973,Founder_313,2015,Delhi,Technology,Series B,9929415,Active
3974,Startup_3974,Founder_296,2000,Bangalore,Education,Series A,1947754,Active
3975,Startup_3975,Founder_228,2014,Delhi,Technology,Series B,4647636,Active
3976,Startup_3976,Founder_287,2013,Mumbai,FinTech,Series A,663493,Active
3977,Startup_3977,Founder_46,2020,Hyderabad,E-Commerce,Seed,199244,Active
3978,Startup_3978,Founder_493,2023,Bangalore,Education,Series B,3637111,Active
3979,Startup_3979,Founder_345,2012,Bangalore,Education,Seed,41945,Acquired
3980,Startup_3980,Founder_124,2018,Bangalore,Technology,Series A,1998620,Acquired
3981,Startup_3981,Founder_65,2018,Delhi,E-Commerce,Series A,1555427,Active
3982,Startup_3982,Founder_179,2003,Mumbai,Education,Series C,12836190,Acquired
3983,Startup_3983,Founder_31,2022,Delhi,E-Commerce,Seed,141671,Closed
3984,Startup_3984,Founder_63,2001,Mumbai,E-Commerce,Seed,45554,Active
3985,Startup_3985,Founder_109,2022,Delhi,Technology,Series C,14676064,Active
3986,Startup_3986,Founder_478,2022,Delhi,FinTech,Series A,995061,IPO
3987,Startup_3987,Founder_206,2004,Delhi,Technology,Series A,1647469,Active
3988,Startup_3988,Founder_261,2023,Hyderabad,E-Commerce,Series A,638274,Active
3989,Startup_3989,Founder_124,2019,Bangalore,Education,Seed,174267,Active
3990,Startup_3990,Founder_279,2010,Chennai,FinTech,Seed,106132,Closed
3991,Startup_3991,Founder_490,2009,Delhi,Healthcare,Series A,380246,Closed
3992,Startup_3992,Founder_172,2012,Mumbai,E-Commerce,Series C,48124533,Active
3993,Startup_3993,Founder_183,2011,Bangalore,Technology,Series C,29473470,Active
3994,Startup_3994,Founder_202,2021,Hyderabad,Technology,Series A,1958082,Acquired
3995,Startup_3995,Founder_467,2007,Delhi,FinTech,Series A,1158263,Active
3996,Startup_3996,Founder_438,2005,Delhi,Healthcare,Series C,35381264,Active
3997,Startup_3997,Founder_3,2010,Mumbai,E-Commerce,Series A,1293119,Active
3998,Startup_3998,Founder_194,2008,Mumbai,Technology,Series C,15136740,Active
3999,Startup_3999,Founder_458,2003,Hyderabad,Healthcare,Series C,31698296,Closed
4000,Startup_4000,Founder_457,2006,Mumbai,FinTech,Series B,5435929,Active
4001,Startup_4001,Founder_22,2011,Bangalore,Technology,Series A,1603579,Acquired
4002,Startup_4002,Founder_280,2000,Bangalore,FinTech,Series A,217348,Active
4003,Startup_4003,Founder_74,2015,Mumbai,Technology,Series C,19014123,Acquired
4004,Startup_4004,Founder_447,2003,Mumbai,Healthcare,Series B,7674324,Active
4005,Startup_4005,Founder_233,2003,Delhi,Education,Series A,1441467,Active
4006,Startup_4006,Founder_407,2006,Bangalore,FinTech,Series C,48596502,Active
4007,Startup_4007,Founder_215,2015,Mumbai,E-Commerce,Seed,159334,Active
4008,Startup_4008,Founder_89,2016,Delhi,Education,Series B,9872578,Closed
4009,Startup_4009,Founder_261,2014,Chennai,E-Commerce,Series B,8328355,Active
4010,Startup_4010,Founder_58,2022,Mumbai,Education,Series B,6510030,IPO
4011,Startup_4011,Founder_458,2014,Bangalore,FinTech,Seed,128885,Active
4012,Startup_4012,Founder_455,2006,Bangalore,Healthcare,Series C,47097497,Acquired
4013,Startup_4013,Founder_62,2003,Chennai,E-Commerce,Series B,8506704,Closed
4014,Startup_4014,Founder_393,2001,Bangalore,E-Commerce,Series A,1438677,Acquired
4015,Startup_4015,Founder_390,2016,Bangalore,FinTech,Series C,23793987,Acquired
4016,Startup_4016,Founder_241,2014,Hyderabad,Education,Series B,6294709,Active
4017,Startup_4017,Founder_375,2007,Bangalore,E-Commerce,Series B,8383570,Acquired
4018,Startup_4018,Founder_231,2000,Mumbai,Technology,Series A,1704622,Active
4019,Startup_4019,Founder_310,2000,Hyderabad,Technology,Series B,3619012,Acquired
4020,Startup_4020,Founder_423,2020,Mumbai,Technology,Series A,1342845,Active
4021,Startup_4021,Founder_203,2004,Mumbai,E-Commerce,Series A,282877,Active
4022,Startup_4022,Founder_35,2020,Bangalore,Technology,Seed,170225,Active
4023,Startup_4023,Founder_371,2020,Mumbai,FinTech,Series C,18989266,Active
4024,Startup_4024,Founder_138,2008,Bangalore,Technology,Seed,195408,Closed
4025,Startup_4025,Founder_254,2022,Hyderabad,Education,Series B,2836384,Acquired
4026,Startup_4026,Founder_111,2005,Mumbai,E-Commerce,Series A,1962003,Acquired
4027,Startup_4027,Founder_330,2002,Bangalore,Healthcare,Series C,30774648,Active
4028,Startup_4028,Founder_489,2020,Bangalore,Technology,Series B,6563286,Active
4029,Startup_4029,Founder_15,2018,Chennai,Education,Series C,20135005,IPO
4030,Startup_4030,Founder_200,2008,Delhi,E-Commerce,Series A,584475,Active
4031,Startup_4031,Founder_192,2002,Delhi,E-Commerce,Series A,589068,Active
4032,Startup_4032,Founder_8,2008,Hyderabad,Healthcare,Series A,561530,Active
4033,Startup_4033,Founder_52,2003,Delhi,Healthcare,Seed,19291,Active
4034,Startup_4034,Founder_157,2012,Delhi,FinTech,Seed,190235,Active
4035,Startup_4035,Founder_111,2001,Delhi,Technology,Series A,1345370,Active
4036,Startup_4036,Founder_230,2022,Hyderabad,Technology,Seed,49700,IPO
4037,Startup_4037,Founder_18,2001,Hyderabad,E-Commerce,Series A,1019826,Active
4038,Startup_4038,Founder_370,2004,Bangalore,FinTech,Series B,3649148,Active
4039,Startup_4039,Founder_491,2017,Delhi,Technology,Seed,98857,Active
4040,Startup_4040,Founder_244,2019,Mumbai,Technology,Seed,35108,Acquired
4041,Startup_4041,Founder_125,2004,Mumbai,FinTech,Seed,16814,Active
4042,Startup_4042,Founder_111,2019,Delhi,Technology,Series A,1778390,IPO
4043,Startup_4043,Founder_18,2020,Delhi,Technology,Series A,396134,Active
4044,Startup_4044,Founder_105,2017,Mumbai,FinTech,Seed,143514,Acquired
4045,Startup_4045,Founder_453,2002,Hyderabad,E-Commerce,Series C,19565365,Active
4046,Startup_4046,Founder_62,2000,Mumbai,E-Commerce,Series B,8236774,Active
4047,Startup_4047,Founder_406,2003,Delhi,Technology,Series A,1347472,Active
4048,Startup_4048,Founder_243,2000,Delhi,E-Commerce,Series B,4054188,Active
4049,Startup_4049,Founder_28,2004,Bangalore,Education,Series B,4459000,Active
4050,Startup_4050,Founder_95,2011,Bangalore,Technology,Series C,11033258,Active
4051,Startup_4051,Founder_176,2005,Bangalore,Healthcare,Series B,8336157,Active
4052,Startup_4052,Founder_73,2023,Hyderabad,Education,Seed,162919,Active
4053,Startup_4053,Founder_157,2023,Delhi,FinTech,Series A,988167,Closed
4054,Startup_4054,Founder_12,2006,Hyderabad,Technology,Series C,33697632,Active
4055,Startup_4055,Founder_49,2007,Bangalore,FinTech,Series C,15295077,Closed
4056,Startup_4056,Founder_239,2019,Mumbai,Education,Seed,187504,Active
4057,Startup_4057,Founder_139,2011,Hyderabad,E-Commerce,Series B,2939077,Active
4058,Startup_4058,Founder_19,2004,Bangalore,Technology,Seed,93799,Acquired
4059,Startup_4059,Founder_298,2002,Bangalore,FinTech,Series C,29161981,Closed
4060,Startup_4060,Founder_311,2017,Mumbai,E-Commerce,Series C,47312702,Active
4061,Startup_4061,Founder_406,2016,Hyderabad,E-Commerce,Series A,648568,Active
4062,Startup_4062,Founder_195,2001,Bangalore,FinTech,Series B,4616923,Active
4063,Startup_4063,Founder_133,2000,Delhi,Education,Series A,1119227,Closed
4064,Startup_4064,Founder_286,2002,Delhi,Technology,Seed,138632,Active
4065,Startup_4065,Founder_318,2018,Bangalore,Technology,Series C,30184704,Active
4066,Startup_4066,Founder_26,2012,Delhi,Education,Series A,1024260,Closed
4067,Startup_4067,Founder_493,2023,Hyderabad,Technology,Series A,1847151,Active
4068,Startup_4068,Founder_118,2008,Delhi,E-Commerce,Series C,28147513,Active
4069,Startup_4069,Founder_484,2001,Delhi,Technology,Seed,68720,Acquired
4070,Startup_4070,Founder_495,2016,Mumbai,E-Commerce,Series B,5621307,Active
4071,Startup_4071,Founder_76,2022,Bangalore,Technology,Seed,53646,Active
4072,Startup_4072,Founder_381,2023,Delhi,Healthcare,Series A,230502,Active
4073,Startup_4073,Founder_463,2010,Bangalore,Technology,Series A,204148,Active
4074,Startup_4074,Founder_11,2000,Delhi,FinTech,Series C,26687747,Active
4075,Startup_4075,Founder_381,2022,Mumbai,FinTech,Series A,1445170,Active
4076,Startup_4076,Founder_314,2000,Bangalore,FinTech,Seed,41802,Active
4077,Startup_4077,Founder_61,2012,Bangalore,Technology,Seed,110789,Acquired
4078,Startup_4078,Founder_386,2023,Hyderabad,Technology,Series A,491218,Closed
4079,Startup_4079,Founder_254,2006,Delhi,Education,Series C,13001740,Active
4080,Startup_4080,Founder_5,2017,Chennai,E-Commerce,Series B,6557754,Active
4081,Startup_4081,Founder_483,2017,Mumbai,FinTech,Series B,5259040,Active
4082,Startup_4082,Founder_21,2001,Bangalore,Healthcare,Series B,7740298,Active
4083,Startup_4083,Founder_128,2013,Bangalore,Technology,Series A,1134636,Active
4084,Startup_4084,Founder_476,2003,Delhi,Technology,Series B,2775668,Closed
4085,Startup_4085,Founder_310,2017,Hyderabad,E-Commerce,Series B,4765942,Acquired
4086,Startup_4086,Founder_73,2018,Mumbai,Technology,Seed,59574,Closed
4087,Startup_4087,Founder_134,2021,Bangalore,Technology,Series B,3706689,Active
4088,Startup_4088,Founder_391,2007,Mumbai,E-Commerce,Series C,12011341,Active
4089,Startup_4089,Founder_165,2012,Delhi,Healthcare,Series B,4377193,Acquired
4090,Startup_4090,Founder_456,2022,Mumbai,E-Commerce,Series C,39636398,Active
4091,Startup_4091,Founder_367,2001,Bangalore,Technology,Series A,759932,Closed
4092,Startup_4092,Founder_370,2000,Bangalore,Education,Seed,190543,Acquired
4093,Startup_4093,Founder_78,2004,Hyderabad,Technology,Series C,29393519,Active
4094,Startup_4094,Founder_77,2012,Bangalore,Technology,Series B,6200990,Active
4095,Startup_4095,Founder_255,2008,Hyderabad,E-Commerce,Series A,1180563,Active
4096,Startup_4096,Founder_405,2011,Hyderabad,Technology,Series C,30909312,Active
4097,Startup_4097,Founder_487,2007,Mumbai,FinTech,Seed,12207,Active
4098,Startup_4098,Founder_45,2005,Hyderabad,Technology,Series A,1356915,Closed
4099,Startup_4099,Founder_170,2003,Delhi,Technology,Series C,14660260,Closed
4100,Startup_4100,Founder_91,2020,Mumbai,E-Commerce,Seed,85199,Closed
4101,Startup_4101,Founder_444,2012,Bangalore,Technology,Seed,131804,Closed
4102,Startup_4102,Founder_89,2007,Bangalore,E-Commerce,Series C,37407160,Active
4103,Startup_4103,Founder_28,2002,Bangalore,FinTech,Series A,1295492,Active
4104,Startup_4104,Founder_235,2002,Bangalore,Technology,Series A,620487,Active
4105,Startup_4105,Founder_291,2023,Hyderabad,E-Commerce,Seed,101972,Active
4106,Startup_4106,Founder_65,2000,Hyderabad,E-Commerce,Series B,2096706,Acquired
4107,Startup_4107,Founder_377,2013,Delhi,Education,Series B,3882305,IPO
4108,Startup_4108,Founder_457,2023,Chennai,E-Commerce,Series B,5203069,Closed
4109,Startup_4109,Founder_24,2009,Hyderabad,Technology,Series A,1122340,Active
4110,Startup_4110,Founder_113,2020,Mumbai,E-Commerce,Seed,38068,Closed
4111,Startup_4111,Founder_46,2010,Mumbai,Technology,Series B,6187765,Closed
4112,Startup_4112,Founder_381,2020,Bangalore,Education,Series B,6125669,Active
4113,Startup_4113,Founder_133,2007,Mumbai,FinTech,Series C,15575012,Acquired
4114,Startup_4114,Founder_210,2017,Bangalore,Technology,Series B,8349021,Active
4115,Startup_4115,Founder_384,2021,Bangalore,FinTech,Series A,1026783,Active
4116,Startup_4116,Founder_2,2016,Mumbai,E-Commerce,Series C,33560740,Closed
4117,Startup_4117,Founder_401,2012,Bangalore,Technology,Series B,2642470,Closed
4118,Startup_4118,Founder_451,2014,Mumbai,FinTech,Series C,44268250,Active
4119,Startup_4119,Founder_405,2019,Mumbai,FinTech,Series C,15403578,Closed
4120,Startup_4120,Founder_82,2018,Bangalore,Healthcare,Series A,958341,Active
4121,Startup_4121,Founder_19,2013,Bangalore,FinTech,Series B,6199324,Acquired
4122,Startup_4122,Founder_248,2009,Bangalore,Technology,Series A,856842,Active
4123,Startup_4123,Founder_416,2006,Mumbai,Technology,Series B,8090617,Active
4124,Startup_4124,Founder_450,2023,Chennai,E-Commerce,Series A,431657,Active
4125,Startup_4125,Founder_45,2010,Hyderabad,FinTech,Series B,7071762,Closed
4126,Startup_4126,Founder_385,2011,Bangalore,E-Commerce,Series B,6822040,Active
4127,Startup_4127,Founder_9,2012,Hyderabad,Healthcare,Series B,8719525,Active
4128,Startup_4128,Founder_330,2002,Chennai,Technology,Seed,185788,Closed
4129,Startup_4129,Founder_314,2015,Chennai,Technology,Seed,149249,Active
4130,Startup_4130,Founder_238,2007,Bangalore,Healthcare,Series C,25670035,Active
4131,Startup_4131,Founder_116,2010,Hyderabad,Healthcare,Series B,6198018,Acquired
4132,Startup_4132,Founder_413,2005,Chennai,Technology,Series B,6921482,Active
4133,Startup_4133,Founder_275,2000,Mumbai,E-Commerce,Series B,9265971,IPO
4134,Startup_4134,Founder_10,2011,Bangalore,Technology,Seed,57643,Active
4135,Startup_4135,Founder_83,2011,Mumbai,Technology,Series B,2690061,Closed
4136,Startup_4136,Founder_96,2007,Bangalore,Technology,Series C,13419713,Active
4137,Startup_4137,Founder_313,2023,Delhi,E-Commerce,Seed,72840,Acquired
4138,Startup_4138,Founder_73,2003,Chennai,Education,Series C,13548138,Active
4139,Startup_4139,Founder_104,2005,Bangalore,Healthcare,Series A,420273,Closed
4140,Startup_4140,Founder_229,2017,Hyderabad,Healthcare,Seed,31019,Active
4141,Startup_4141,Founder_414,2008,Bangalore,Technology,Series A,824561,Acquired
4142,Startup_4142,Founder_417,2003,Mumbai,Technology,Series C,16637162,Closed
4143,Startup_4143,Founder_422,2014,Chennai,Healthcare,Series C,13059303,IPO
4144,Startup_4144,Founder_384,2003,Hyderabad,Education,Series C,20441339,IPO
4145,Startup_4145,Founder_482,2011,Hyderabad,Education,Seed,199204,Acquired
4146,Startup_4146,Founder_133,2003,Delhi,Healthcare,Series B,9091737,Closed
4147,Startup_4147,Founder_239,2016,Mumbai,E-Commerce,Seed,174806,Active
4148,Startup_4148,Founder_40,2006,Delhi,E-Commerce,Series A,908202,Acquired
4149,Startup_4149,Founder_85,2022,Bangalore,Technology,Series C,21171463,Acquired
4150,Startup_4150,Founder_271,2021,Delhi,FinTech,Seed,133646,Active
4151,Startup_4151,Founder_400,2014,Hyderabad,Education,Seed,197448,Active
4152,Startup_4152,Founder_240,2003,Mumbai,Technology,Series C,11844847,Acquired
4153,Startup_4153,Founder_354,2016,Bangalore,Education,Series C,20376958,Active
4154,Startup_4154,Founder_458,2006,Hyderabad,Healthcare,Series C,26865411,Acquired
4155,Startup_4155,Founder_252,2003,Delhi,Technology,Series C,32739704,Active
4156,Startup_4156,Founder_21,2014,Mumbai,FinTech,Seed,11828,Active
4157,Startup_4157,Founder_409,2009,Delhi,Technology,Series B,8579840,Active
4158,Startup_4158,Founder_239,2016,Bangalore,Technology,Series A,1565941,Active
4159,Startup_4159,Founder_343,2009,Bangalore,Education,Series A,647295,Active
4160,Startup_4160,Founder_494,2005,Bangalore,Technology,Series C,49264067,Active
4161,Startup_4161,Founder_405,2012,Hyderabad,Healthcare,Series C,47009601,Active
4162,Startup_4162,Founder_434,2014,Mumbai,E-Commerce,Series C,11337016,Active
4163,Startup_4163,Founder_411,2014,Hyderabad,Healthcare,Series B,2556107,Active
4164,Startup_4164,Founder_318,2022,Bangalore,E-Commerce,Series B,7846704,IPO
4165,Startup_4165,Founder_482,2004,Bangalore,E-Commerce,Seed,40261,Active
4166,Startup_4166,Founder_459,2009,Bangalore,E-Commerce,Seed,11156,Acquired
4167,Startup_4167,Founder_476,2000,Bangalore,Technology,Series B,2389404,Closed
4168,Startup_4168,Founder_268,2008,Bangalore,E-Commerce,Series A,1673912,IPO
4169,Startup_4169,Founder_356,2003,Hyderabad,FinTech,Series A,1411917,Active
4170,Startup_4170,Founder_148,2017,Mumbai,FinTech,Seed,67774,Active
4171,Startup_4171,Founder_6,2009,Bangalore,Education,Series C,15005935,Active
4172,Startup_4172,Founder_162,2007,Bangalore,Technology,Seed,106547,Active
4173,Startup_4173,Founder_194,2015,Chennai,E-Commerce,Series C,29515368,Active
4174,Startup_4174,Founder_366,2007,Bangalore,Healthcare,Series B,3951798,Active
4175,Startup_4175,Founder_282,2002,Bangalore,Technology,Series B,2143243,Active
4176,Startup_4176,Founder_451,2008,Delhi,E-Commerce,Series B,8448385,Active
4177,Startup_4177,Founder_252,2016,Delhi,E-Commerce,Seed,93901,Acquired
4178,Startup_4178,Founder_127,2017,Mumbai,E-Commerce,Seed,45865,Acquired
4179,Startup_4179,Founder_395,2002,Delhi,FinTech,Series B,8771116,Active
4180,Startup_4180,Founder_69,2007,Hyderabad,E-Commerce,Series C,44003367,Active
4181,Startup_4181,Founder_175,2011,Mumbai,Technology,Series C,13061133,IPO
4182,Startup_4182,Founder_344,2019,Delhi,Technology,Series A,1740047,Active
4183,Startup_4183,Founder_10,2004,Mumbai,E-Commerce,Series C,34817644,IPO
4184,Startup_4184,Founder_144,2013,Chennai,FinTech,Series C,19485598,Active
4185,Startup_4185,Founder_184,2002,Delhi,Technology,Seed,130767,Active
4186,Startup_4186,Founder_32,2016,Delhi,Technology,Series B,5223524,Active
4187,Startup_4187,Founder_387,2020,Delhi,FinTech,Series A,1209053,Closed
4188,Startup_4188,Founder_371,2001,Bangalore,Technology,Series C,31343985,Active
4189,Startup_4189,Founder_117,2016,Bangalore,Education,Series A,1127571,Active
4190,Startup_4190,Founder_421,2002,Mumbai,FinTech,Series B,7919654,Active
4191,Startup_4191,Founder_344,2005,Mumbai,Technology,Series A,1379904,Active
4192,Startup_4192,Founder_171,2008,Chennai,Education,Series C,45438668,Active
4193,Startup_4193,Founder_76,2014,Bangalore,FinTech,Series B,2383302,Active
4194,Startup_4194,Founder_214,2013,Mumbai,Technology,Seed,126737,Closed
4195,Startup_4195,Founder_457,2012,Hyderabad,Technology,Series A,1202931,Active
4196,Startup_4196,Founder_441,2022,Bangalore,E-Commerce,Series A,1723851,Acquired
4197,Startup_4197,Founder_496,2012,Delhi,E-Commerce,Series A,951062,Closed
4198,Startup_4198,Founder_65,2006,Delhi,FinTech,Series C,13497594,Active
4199,Startup_4199,Founder_459,2021,Hyderabad,Technology,Series B,6337014,Acquired
4200,Startup_4200,Founder_202,2018,Hyderabad,Technology,Series A,320658,Closed
4201,Startup_4201,Founder_172,2011,Chennai,E-Commerce,Series B,2050553,Active
